ID,SystemCodeNumber,Capacity,Lat_x,Long_x,Occupancy,Vehicle,Traffic,QueueLength,IsSpecialDay,Date,Time,Timestamp,Occ_rate,Demand_rate_min,nearest_system
589,BHMBCCMKT01,577,26.14453614,91.73617216,156,bike,average,3,0,2016-11-07,14:33:00,2016-11-07 14:33:00,27.03639514731369,-0.17647058823529413,BHMBCCTHL01
15021,Others-CCCPS8,1322,26.14754886,91.72799519,615,truck,high,6,0,2016-11-07,14:33:00,2016-11-07 14:33:00,46.52042360060514,-0.3235294117647059,Others-CCCPS119a
12397,Others-CCCPS135a,3883,26.14749943,91.72800489,3106,car,average,5,0,2016-11-07,14:33:00,2016-11-07 14:33:00,79.98969868658254,-2.0294117647058822,Others-CCCPS202
8461,Broad Street,690,26.13795775,91.74099445,634,car,average,4,0,2016-11-07,14:33:00,2016-11-07 14:33:00,91.88405797101449,-0.7058823529411765,BHMBCCTHL01
3213,BHMEURBRD01,470,26.14901995,91.7395035,433,bike,average,5,0,2016-11-07,14:33:00,2016-11-07 14:33:00,92.12765957446808,-0.6764705882352942,Shopping
13709,Others-CCCPS202,2937,26.14749053,91.72799688,1167,car,average,5,0,2016-11-07,14:33:00,2016-11-07 14:33:00,39.73442288049029,-0.7941176470588235,Others-CCCPS135a
7149,BHMNCPNST01,485,26.14004753,91.73097233,246,car,average,3,0,2016-11-07,14:33:00,2016-11-07 14:33:00,50.72164948453608,-0.08823529411764706,BHMNCPHST01
4525,BHMMBMMBX01,687,20.0000347,78.00000286,583,truck,average,5,0,2016-11-07,14:33:00,2016-11-07 14:33:00,84.86171761280931,-0.9117647058823529,BHMNCPHST01
17645,Shopping,1920,26.15050395,91.73353109,1392,car,average,5,0,2016-11-07,14:33:00,2016-11-07 14:33:00,72.5,-1.1764705882352942,BHMEURBRD01
16333,Others-CCCPS98,3103,26.14749998,91.72797778,1079,car,average,5,0,2016-11-07,14:33:00,2016-11-07 14:33:00,34.77280051563004,-2.0294117647058822,Others-CCCPS135a
11085,Others-CCCPS119a,2803,26.14754061,91.72797041,537,cycle,high,6,0,2016-11-07,14:33:00,2016-11-07 14:33:00,19.158044951837315,-1.0294117647058822,Others-CCCPS8
5837,BHMNCPHST01,1200,26.14001386,91.73099967,745,car,high,7,0,2016-11-07,14:33:00,2016-11-07 14:33:00,62.083333333333336,-0.8529411764705882,BHMNCPNST01
9773,Others-CCCPS105a,2009,26.14747299,91.72804914,1198,truck,high,7,0,2016-11-07,14:33:00,2016-11-07 14:33:00,59.63165754106521,-1.2352941176470589,Others-CCCPS202
1901,BHMBCCTHL01,387,26.14449459,91.73620513,287,car,average,4,0,2016-11-07,14:33:00,2016-11-07 14:33:00,74.16020671834626,0.0,BHMBCCMKT01
7150,BHMNCPNST01,485,26.14004753,91.73097233,238,car,high,4,0,2016-11-07,15:00:00,2016-11-07 15:00:00,49.072164948453604,-0.2962962962962963,BHMNCPHST01
3214,BHMEURBRD01,470,26.14901995,91.7395035,419,car,average,3,0,2016-11-07,15:00:00,2016-11-07 15:00:00,89.14893617021276,-0.5185185185185185,Shopping
590,BHMBCCMKT01,577,26.14453614,91.73617216,148,car,average,3,0,2016-11-07,15:00:00,2016-11-07 15:00:00,25.64991334488735,-0.2962962962962963,BHMBCCTHL01
15022,Others-CCCPS8,1322,26.14754886,91.72799519,594,car,average,4,0,2016-11-07,15:00:00,2016-11-07 15:00:00,44.93192133131619,-0.7777777777777778,Others-CCCPS119a
5838,BHMNCPHST01,1200,26.14001386,91.73099967,727,car,high,4,0,2016-11-07,15:00:00,2016-11-07 15:00:00,60.583333333333336,-0.6666666666666666,BHMNCPNST01
16334,Others-CCCPS98,3103,26.14749998,91.72797778,1036,car,high,5,0,2016-11-07,15:00:00,2016-11-07 15:00:00,33.38704479535933,-1.5925925925925926,Others-CCCPS135a
8462,Broad Street,690,26.13795775,91.74099445,613,car,average,3,0,2016-11-07,15:00:00,2016-11-07 15:00:00,88.84057971014492,-0.7777777777777778,BHMBCCTHL01
17646,Shopping,1920,26.15050395,91.73353109,1355,truck,average,4,0,2016-11-07,15:00:00,2016-11-07 15:00:00,70.57291666666666,-1.3703703703703705,BHMEURBRD01
12398,Others-CCCPS135a,3883,26.14749943,91.72800489,3034,truck,average,4,0,2016-11-07,15:00:00,2016-11-07 15:00:00,78.13546227143961,-2.6666666666666665,Others-CCCPS202
4526,BHMMBMMBX01,687,20.0000347,78.00000286,564,car,average,3,0,2016-11-07,15:00:00,2016-11-07 15:00:00,82.09606986899564,-0.7037037037037037,BHMNCPHST01
9774,Others-CCCPS105a,2009,26.14747299,91.72804914,1158,car,average,3,0,2016-11-07,15:00:00,2016-11-07 15:00:00,57.64061722249876,-1.4814814814814814,Others-CCCPS202
13710,Others-CCCPS202,2937,26.14749053,91.72799688,1133,car,high,5,0,2016-11-07,15:00:00,2016-11-07 15:00:00,38.57677902621723,-1.2592592592592593,Others-CCCPS135a
1902,BHMBCCTHL01,387,26.14449459,91.73620513,282,bike,average,3,0,2016-11-07,15:00:00,2016-11-07 15:00:00,72.86821705426357,-0.18518518518518517,BHMBCCMKT01
11086,Others-CCCPS119a,2803,26.14754061,91.72797041,516,cycle,average,3,0,2016-11-07,15:00:00,2016-11-07 15:00:00,18.40884766321798,-0.7777777777777778,Others-CCCPS8
12399,Others-CCCPS135a,3883,26.14749943,91.72800489,2867,cycle,low,3,0,2016-11-07,15:33:00,2016-11-07 15:33:00,73.83466391964976,-5.0606060606060606,Others-CCCPS202
13711,Others-CCCPS202,2937,26.14749053,91.72799688,1098,car,low,2,0,2016-11-07,15:33:00,2016-11-07 15:33:00,37.38508682328907,-1.0606060606060606,Others-CCCPS135a
17647,Shopping,1920,26.15050395,91.73353109,1286,car,average,4,0,2016-11-07,15:33:00,2016-11-07 15:33:00,66.97916666666667,-2.090909090909091,BHMEURBRD01
591,BHMBCCMKT01,577,26.14453614,91.73617216,124,car,low,2,0,2016-11-07,15:33:00,2016-11-07 15:33:00,21.49046793760832,-0.7272727272727273,BHMBCCTHL01
11087,Others-CCCPS119a,2803,26.14754061,91.72797041,475,car,average,3,0,2016-11-07,15:33:00,2016-11-07 15:33:00,16.946129147342134,-1.2424242424242424,Others-CCCPS8
7151,BHMNCPNST01,485,26.14004753,91.73097233,231,car,low,2,0,2016-11-07,15:33:00,2016-11-07 15:33:00,47.62886597938144,-0.21212121212121213,BHMNCPHST01
3215,BHMEURBRD01,470,26.14901995,91.7395035,401,cycle,low,3,0,2016-11-07,15:33:00,2016-11-07 15:33:00,85.31914893617021,-0.5454545454545454,Shopping
1903,BHMBCCTHL01,387,26.14449459,91.73620513,274,bike,low,2,0,2016-11-07,15:33:00,2016-11-07 15:33:00,70.80103359173127,-0.24242424242424243,BHMBCCMKT01
5839,BHMNCPHST01,1200,26.14001386,91.73099967,682,car,low,2,0,2016-11-07,15:33:00,2016-11-07 15:33:00,56.833333333333336,-1.3636363636363635,BHMNCPNST01
8463,Broad Street,690,26.13795775,91.74099445,593,car,low,2,0,2016-11-07,15:33:00,2016-11-07 15:33:00,85.94202898550725,-0.6060606060606061,BHMBCCTHL01
4527,BHMMBMMBX01,687,20.0000347,78.00000286,540,car,average,3,0,2016-11-07,15:33:00,2016-11-07 15:33:00,78.60262008733623,-0.7272727272727273,BHMNCPHST01
9775,Others-CCCPS105a,2009,26.14747299,91.72804914,1106,car,low,3,0,2016-11-07,15:33:00,2016-11-07 15:33:00,55.052264808362374,-1.5757575757575757,Others-CCCPS202
15023,Others-CCCPS8,1322,26.14754886,91.72799519,566,bike,average,3,0,2016-11-07,15:33:00,2016-11-07 15:33:00,42.81391830559758,-0.8484848484848485,Others-CCCPS119a
16335,Others-CCCPS98,3103,26.14749998,91.72797778,972,truck,low,2,0,2016-11-07,15:33:00,2016-11-07 15:33:00,31.32452465356107,-1.9393939393939394,Others-CCCPS135a
1904,BHMBCCTHL01,387,26.14449459,91.73620513,249,car,low,2,0,2016-11-07,16:00:00,2016-11-07 16:00:00,64.34108527131784,-0.9259259259259259,BHMBCCMKT01
13712,Others-CCCPS202,2937,26.14749053,91.72799688,1027,car,average,3,0,2016-11-07,16:00:00,2016-11-07 16:00:00,34.96765406877766,-2.6296296296296298,Others-CCCPS135a
12400,Others-CCCPS135a,3883,26.14749943,91.72800489,2653,truck,low,3,0,2016-11-07,16:00:00,2016-11-07 16:00:00,68.32346124130827,-7.925925925925926,Others-CCCPS202
8464,Broad Street,690,26.13795775,91.74099445,554,bike,low,2,0,2016-11-07,16:00:00,2016-11-07 16:00:00,80.28985507246377,-1.4444444444444444,BHMBCCTHL01
4528,BHMMBMMBX01,687,20.0000347,78.00000286,517,car,low,2,0,2016-11-07,16:00:00,2016-11-07 16:00:00,75.254730713246,-0.8518518518518519,BHMNCPHST01
7152,BHMNCPNST01,485,26.14004753,91.73097233,224,car,low,1,0,2016-11-07,16:00:00,2016-11-07 16:00:00,46.18556701030928,-0.25925925925925924,BHMNCPHST01
9776,Others-CCCPS105a,2009,26.14747299,91.72804914,1048,bike,low,2,0,2016-11-07,16:00:00,2016-11-07 16:00:00,52.16525634644101,-2.1481481481481484,Others-CCCPS202
3216,BHMEURBRD01,470,26.14901995,91.7395035,377,bike,low,1,0,2016-11-07,16:00:00,2016-11-07 16:00:00,80.2127659574468,-0.8888888888888888,Shopping
592,BHMBCCMKT01,577,26.14453614,91.73617216,119,car,average,2,0,2016-11-07,16:00:00,2016-11-07 16:00:00,20.623916811091856,-0.18518518518518517,BHMBCCTHL01
5840,BHMNCPHST01,1200,26.14001386,91.73099967,636,cycle,average,3,0,2016-11-07,16:00:00,2016-11-07 16:00:00,53.0,-1.7037037037037037,BHMNCPNST01
16336,Others-CCCPS98,3103,26.14749998,91.72797778,914,cycle,low,2,0,2016-11-07,16:00:00,2016-11-07 16:00:00,29.455365775056396,-2.1481481481481484,Others-CCCPS135a
15024,Others-CCCPS8,1322,26.14754886,91.72799519,531,car,low,2,0,2016-11-07,16:00:00,2016-11-07 16:00:00,40.16641452344932,-1.2962962962962963,Others-CCCPS119a
17648,Shopping,1920,26.15050395,91.73353109,1186,cycle,low,3,0,2016-11-07,16:00:00,2016-11-07 16:00:00,61.77083333333333,-3.7037037037037037,BHMEURBRD01
11088,Others-CCCPS119a,2803,26.14754061,91.72797041,422,cycle,low,1,0,2016-11-07,16:00:00,2016-11-07 16:00:00,15.05529789511238,-1.962962962962963,Others-CCCPS8
593,BHMBCCMKT01,577,26.14453614,91.73617216,118,cycle,low,2,0,2016-11-07,16:33:00,2016-11-07 16:33:00,20.45060658578856,-0.030303030303030304,BHMBCCTHL01
4529,BHMMBMMBX01,687,20.0000347,78.00000286,479,car,low,2,0,2016-11-07,16:33:00,2016-11-07 16:33:00,69.72343522561863,-1.1515151515151516,BHMNCPHST01
5841,BHMNCPHST01,1200,26.14001386,91.73099967,531,truck,low,2,0,2016-11-07,16:33:00,2016-11-07 16:33:00,44.25,-3.1818181818181817,BHMNCPNST01
8465,Broad Street,690,26.13795775,91.74099445,511,bike,low,2,0,2016-11-07,16:33:00,2016-11-07 16:33:00,74.05797101449275,-1.303030303030303,BHMBCCTHL01
16337,Others-CCCPS98,3103,26.14749998,91.72797778,829,car,low,2,0,2016-11-07,16:33:00,2016-11-07 16:33:00,26.716081211730586,-2.5757575757575757,Others-CCCPS135a
13713,Others-CCCPS202,2937,26.14749053,91.72799688,944,car,low,2,0,2016-11-07,16:33:00,2016-11-07 16:33:00,32.141641130405176,-2.515151515151515,Others-CCCPS135a
17649,Shopping,1920,26.15050395,91.73353109,997,bike,low,2,0,2016-11-07,16:33:00,2016-11-07 16:33:00,51.927083333333336,-5.7272727272727275,BHMEURBRD01
9777,Others-CCCPS105a,2009,26.14747299,91.72804914,970,car,low,2,0,2016-11-07,16:33:00,2016-11-07 16:33:00,48.282727725236434,-2.3636363636363638,Others-CCCPS202
3217,BHMEURBRD01,470,26.14901995,91.7395035,342,cycle,low,2,0,2016-11-07,16:33:00,2016-11-07 16:33:00,72.76595744680851,-1.0606060606060606,Shopping
15025,Others-CCCPS8,1322,26.14754886,91.72799519,491,car,low,2,0,2016-11-07,16:33:00,2016-11-07 16:33:00,37.14069591527988,-1.2121212121212122,Others-CCCPS119a
7153,BHMNCPNST01,485,26.14004753,91.73097233,204,car,low,2,0,2016-11-07,16:33:00,2016-11-07 16:33:00,42.06185567010309,-0.6060606060606061,BHMNCPHST01
11089,Others-CCCPS119a,2803,26.14754061,91.72797041,375,cycle,low,2,0,2016-11-07,16:33:00,2016-11-07 16:33:00,13.37852301105958,-1.4242424242424243,Others-CCCPS8
12401,Others-CCCPS135a,3883,26.14749943,91.72800489,2305,car,low,3,0,2016-11-07,16:33:00,2016-11-07 16:33:00,59.36131856811744,-10.545454545454545,Others-CCCPS202
1905,BHMBCCTHL01,387,26.14449459,91.73620513,229,car,low,2,0,2016-11-07,16:33:00,2016-11-07 16:33:00,59.17312661498708,-0.6060606060606061,BHMBCCMKT01
15026,Others-CCCPS8,1322,26.14754886,91.72799519,412,car,low,2,0,2016-11-08,07:59:00,2016-11-08 07:59:00,31.164901664145233,0.0,Others-CCCPS119a
3218,BHMEURBRD01,470,26.14901995,91.7395035,139,car,low,1,0,2016-11-08,07:59:00,2016-11-08 07:59:00,29.574468085106382,0.0,Shopping
16338,Others-CCCPS98,3103,26.14749998,91.72797778,655,car,low,2,0,2016-11-08,07:59:00,2016-11-08 07:59:00,21.108604576216564,0.0,Others-CCCPS135a
8466,Broad Street,690,26.13795775,91.74099445,190,car,low,2,0,2016-11-08,07:59:00,2016-11-08 07:59:00,27.536231884057973,0.0,BHMBCCTHL01
594,BHMBCCMKT01,577,26.14453614,91.73617216,34,car,low,1,0,2016-11-08,07:59:00,2016-11-08 07:59:00,5.892547660311958,0.0,BHMBCCTHL01
11090,Others-CCCPS119a,2803,26.14754061,91.72797041,202,car,low,2,0,2016-11-08,07:59:00,2016-11-08 07:59:00,7.20656439529076,0.0,Others-CCCPS8
5842,BHMNCPHST01,1200,26.14001386,91.73099967,217,bike,low,1,0,2016-11-08,07:59:00,2016-11-08 07:59:00,18.083333333333336,0.0,BHMNCPNST01
4530,BHMMBMMBX01,687,20.0000347,78.00000286,322,car,low,2,0,2016-11-08,07:59:00,2016-11-08 07:59:00,46.87045123726347,0.0,BHMNCPHST01
7154,BHMNCPNST01,485,26.14004753,91.73097233,258,truck,average,2,0,2016-11-08,07:59:00,2016-11-08 07:59:00,53.1958762886598,0.0,BHMNCPHST01
1906,BHMBCCTHL01,387,26.14449459,91.73620513,127,bike,low,1,0,2016-11-08,07:59:00,2016-11-08 07:59:00,32.81653746770026,0.0,BHMBCCMKT01
13714,Others-CCCPS202,2937,26.14749053,91.72799688,562,car,average,2,0,2016-11-08,07:59:00,2016-11-08 07:59:00,19.13517194416071,0.0,Others-CCCPS135a
9778,Others-CCCPS105a,2009,26.14747299,91.72804914,734,car,low,2,0,2016-11-08,07:59:00,2016-11-08 07:59:00,36.535589845694375,0.0,Others-CCCPS202
17650,Shopping,1920,26.15050395,91.73353109,585,car,low,2,0,2016-11-08,07:59:00,2016-11-08 07:59:00,30.46875,0.0,BHMEURBRD01
12402,Others-CCCPS135a,3883,26.14749943,91.72800489,1166,bike,average,3,0,2016-11-08,07:59:00,2016-11-08 07:59:00,30.02832861189802,0.0,Others-CCCPS202
1907,BHMBCCTHL01,387,26.14449459,91.73620513,148,car,low,1,0,2016-11-08,08:26:00,2016-11-08 08:26:00,38.24289405684754,0.7777777777777778,BHMBCCMKT01
11091,Others-CCCPS119a,2803,26.14754061,91.72797041,264,bike,low,2,0,2016-11-08,08:26:00,2016-11-08 08:26:00,9.418480199785943,2.2962962962962963,Others-CCCPS8
15027,Others-CCCPS8,1322,26.14754886,91.72799519,437,car,low,2,0,2016-11-08,08:26:00,2016-11-08 08:26:00,33.05597579425113,0.9259259259259259,Others-CCCPS119a
8467,Broad Street,690,26.13795775,91.74099445,270,bike,low,2,0,2016-11-08,08:26:00,2016-11-08 08:26:00,39.130434782608695,2.962962962962963,BHMBCCTHL01
9779,Others-CCCPS105a,2009,26.14747299,91.72804914,788,bike,low,2,0,2016-11-08,08:26:00,2016-11-08 08:26:00,39.22349427575909,2.0,Others-CCCPS202
5843,BHMNCPHST01,1200,26.14001386,91.73099967,303,bike,low,1,0,2016-11-08,08:26:00,2016-11-08 08:26:00,25.25,3.185185185185185,BHMNCPNST01
16339,Others-CCCPS98,3103,26.14749998,91.72797778,727,truck,low,2,0,2016-11-08,08:26:00,2016-11-08 08:26:00,23.428939735739608,2.6666666666666665,Others-CCCPS135a
595,BHMBCCMKT01,577,26.14453614,91.73617216,36,car,low,1,0,2016-11-08,08:26:00,2016-11-08 08:26:00,6.239168110918544,0.07407407407407407,BHMBCCTHL01
17651,Shopping,1920,26.15050395,91.73353109,744,cycle,low,3,0,2016-11-08,08:26:00,2016-11-08 08:26:00,38.75,5.888888888888889,BHMEURBRD01
4531,BHMMBMMBX01,687,20.0000347,78.00000286,351,car,low,2,0,2016-11-08,08:26:00,2016-11-08 08:26:00,51.09170305676856,1.0740740740740742,BHMNCPHST01
3219,BHMEURBRD01,470,26.14901995,91.7395035,198,car,low,2,0,2016-11-08,08:26:00,2016-11-08 08:26:00,42.12765957446808,2.185185185185185,Shopping
12403,Others-CCCPS135a,3883,26.14749943,91.72800489,1584,car,low,3,0,2016-11-08,08:26:00,2016-11-08 08:26:00,40.79320113314447,15.481481481481481,Others-CCCPS202
13715,Others-CCCPS202,2937,26.14749053,91.72799688,678,car,low,1,0,2016-11-08,08:26:00,2016-11-08 08:26:00,23.084780388151174,4.296296296296297,Others-CCCPS135a
7155,BHMNCPNST01,485,26.14004753,91.73097233,260,bike,low,1,0,2016-11-08,08:26:00,2016-11-08 08:26:00,53.608247422680414,0.07407407407407407,BHMNCPHST01
9780,Others-CCCPS105a,2009,26.14747299,91.72804914,874,car,low,2,0,2016-11-08,08:59:00,2016-11-08 08:59:00,43.504230960676956,2.606060606060606,Others-CCCPS202
1908,BHMBCCTHL01,387,26.14449459,91.73620513,184,car,low,1,0,2016-11-08,08:59:00,2016-11-08 08:59:00,47.54521963824289,1.0909090909090908,BHMBCCMKT01
17652,Shopping,1920,26.15050395,91.73353109,962,bike,low,3,0,2016-11-08,08:59:00,2016-11-08 08:59:00,50.10416666666667,6.606060606060606,BHMEURBRD01
13716,Others-CCCPS202,2937,26.14749053,91.72799688,890,car,low,3,0,2016-11-08,08:59:00,2016-11-08 08:59:00,30.303030303030305,6.424242424242424,Others-CCCPS135a
5844,BHMNCPHST01,1200,26.14001386,91.73099967,429,car,low,2,0,2016-11-08,08:59:00,2016-11-08 08:59:00,35.75,3.8181818181818183,BHMNCPNST01
4532,BHMMBMMBX01,687,20.0000347,78.00000286,391,car,low,2,0,2016-11-08,08:59:00,2016-11-08 08:59:00,56.91411935953421,1.2121212121212122,BHMNCPHST01
596,BHMBCCMKT01,577,26.14453614,91.73617216,46,car,low,1,0,2016-11-08,08:59:00,2016-11-08 08:59:00,7.9722703639514725,0.30303030303030304,BHMBCCTHL01
8468,Broad Street,690,26.13795775,91.74099445,439,car,low,2,0,2016-11-08,08:59:00,2016-11-08 08:59:00,63.6231884057971,5.121212121212121,BHMBCCTHL01
16340,Others-CCCPS98,3103,26.14749998,91.72797778,829,car,low,2,0,2016-11-08,08:59:00,2016-11-08 08:59:00,26.716081211730586,3.090909090909091,Others-CCCPS135a
3220,BHMEURBRD01,470,26.14901995,91.7395035,296,car,low,2,0,2016-11-08,08:59:00,2016-11-08 08:59:00,62.97872340425532,2.9696969696969697,Shopping
7156,BHMNCPNST01,485,26.14004753,91.73097233,267,car,low,2,0,2016-11-08,08:59:00,2016-11-08 08:59:00,55.05154639175258,0.21212121212121213,BHMNCPHST01
15028,Others-CCCPS8,1322,26.14754886,91.72799519,483,car,low,2,0,2016-11-08,08:59:00,2016-11-08 08:59:00,36.53555219364599,1.393939393939394,Others-CCCPS119a
12404,Others-CCCPS135a,3883,26.14749943,91.72800489,2123,bike,low,2,0,2016-11-08,08:59:00,2016-11-08 08:59:00,54.6742209631728,16.333333333333332,Others-CCCPS202
11092,Others-CCCPS119a,2803,26.14754061,91.72797041,355,car,low,2,0,2016-11-08,08:59:00,2016-11-08 08:59:00,12.665001783803067,2.757575757575758,Others-CCCPS8
13717,Others-CCCPS202,2937,26.14749053,91.72799688,987,car,average,4,0,2016-11-08,09:26:00,2016-11-08 09:26:00,33.605720122574056,3.5925925925925926,Others-CCCPS135a
16341,Others-CCCPS98,3103,26.14749998,91.72797778,925,car,low,3,0,2016-11-08,09:26:00,2016-11-08 09:26:00,29.809861424427975,3.5555555555555554,Others-CCCPS135a
597,BHMBCCMKT01,577,26.14453614,91.73617216,68,cycle,average,2,0,2016-11-08,09:26:00,2016-11-08 09:26:00,11.785095320623917,0.8148148148148148,BHMBCCTHL01
4533,BHMMBMMBX01,687,20.0000347,78.00000286,446,car,low,2,0,2016-11-08,09:26:00,2016-11-08 09:26:00,64.91994177583697,2.037037037037037,BHMNCPHST01
17653,Shopping,1920,26.15050395,91.73353109,1108,truck,low,2,0,2016-11-08,09:26:00,2016-11-08 09:26:00,57.70833333333333,5.407407407407407,BHMEURBRD01
15029,Others-CCCPS8,1322,26.14754886,91.72799519,534,car,low,3,0,2016-11-08,09:26:00,2016-11-08 09:26:00,40.39334341906203,1.8888888888888888,Others-CCCPS119a
9781,Others-CCCPS105a,2009,26.14747299,91.72804914,980,car,average,4,0,2016-11-08,09:26:00,2016-11-08 09:26:00,48.78048780487805,3.925925925925926,Others-CCCPS202
8469,Broad Street,690,26.13795775,91.74099445,492,car,low,2,0,2016-11-08,09:26:00,2016-11-08 09:26:00,71.30434782608695,1.962962962962963,BHMBCCTHL01
5845,BHMNCPHST01,1200,26.14001386,91.73099967,540,car,low,2,0,2016-11-08,09:26:00,2016-11-08 09:26:00,45.0,4.111111111111111,BHMNCPNST01
11093,Others-CCCPS119a,2803,26.14754061,91.72797041,412,car,low,2,0,2016-11-08,09:26:00,2016-11-08 09:26:00,14.698537281484125,2.111111111111111,Others-CCCPS8
1909,BHMBCCTHL01,387,26.14449459,91.73620513,214,car,average,3,0,2016-11-08,09:26:00,2016-11-08 09:26:00,55.297157622739014,1.1111111111111112,BHMBCCMKT01
7157,BHMNCPNST01,485,26.14004753,91.73097233,281,bike,low,2,0,2016-11-08,09:26:00,2016-11-08 09:26:00,57.938144329896915,0.5185185185185185,BHMNCPHST01
3221,BHMEURBRD01,470,26.14901995,91.7395035,341,car,low,3,0,2016-11-08,09:26:00,2016-11-08 09:26:00,72.5531914893617,1.6666666666666667,Shopping
12405,Others-CCCPS135a,3883,26.14749943,91.72800489,2503,car,low,3,0,2016-11-08,09:26:00,2016-11-08 09:26:00,64.4604687097605,14.074074074074074,Others-CCCPS202
7158,BHMNCPNST01,485,26.14004753,91.73097233,303,car,low,2,0,2016-11-08,09:59:00,2016-11-08 09:59:00,62.47422680412371,0.6666666666666666,BHMNCPHST01
13718,Others-CCCPS202,2937,26.14749053,91.72799688,1113,truck,low,3,0,2016-11-08,09:59:00,2016-11-08 09:59:00,37.89581205311542,3.8181818181818183,Others-CCCPS135a
16342,Others-CCCPS98,3103,26.14749998,91.72797778,1038,car,low,3,0,2016-11-08,09:59:00,2016-11-08 09:59:00,33.45149854979053,3.4242424242424243,Others-CCCPS135a
8470,Broad Street,690,26.13795775,91.74099445,546,bike,low,2,0,2016-11-08,09:59:00,2016-11-08 09:59:00,79.13043478260869,1.6363636363636365,BHMBCCTHL01
598,BHMBCCMKT01,577,26.14453614,91.73617216,112,car,low,2,0,2016-11-08,09:59:00,2016-11-08 09:59:00,19.410745233968804,1.3333333333333333,BHMBCCTHL01
3222,BHMEURBRD01,470,26.14901995,91.7395035,395,cycle,low,3,0,2016-11-08,09:59:00,2016-11-08 09:59:00,84.04255319148936,1.6363636363636365,Shopping
5846,BHMNCPHST01,1200,26.14001386,91.73099967,668,bike,low,4,0,2016-11-08,09:59:00,2016-11-08 09:59:00,55.666666666666664,3.878787878787879,BHMNCPNST01
17654,Shopping,1920,26.15050395,91.73353109,1294,car,low,3,0,2016-11-08,09:59:00,2016-11-08 09:59:00,67.39583333333333,5.636363636363637,BHMEURBRD01
11094,Others-CCCPS119a,2803,26.14754061,91.72797041,500,bike,low,2,0,2016-11-08,09:59:00,2016-11-08 09:59:00,17.83803068141277,2.6666666666666665,Others-CCCPS8
4534,BHMMBMMBX01,687,20.0000347,78.00000286,508,car,low,3,0,2016-11-08,09:59:00,2016-11-08 09:59:00,73.94468704512373,1.878787878787879,BHMNCPHST01
12406,Others-CCCPS135a,3883,26.14749943,91.72800489,2934,car,low,3,0,2016-11-08,09:59:00,2016-11-08 09:59:00,75.56013391707442,13.06060606060606,Others-CCCPS202
15030,Others-CCCPS8,1322,26.14754886,91.72799519,631,car,low,2,0,2016-11-08,09:59:00,2016-11-08 09:59:00,47.73071104387292,2.9393939393939394,Others-CCCPS119a
